Category,Code,Descriptor,Code System,Version,Status,Remap Info,RCTC-OID,Definition-version,effective-date,CDS-Hook Events
Diagnosis Problem,240572000,Gonorrhea with local complication (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240573005,Gonococcal Bartholin's gland abscess (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240574004,Gonococcal Skenitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240575003,Gonococcal Tysonitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240576002,Gonococcal Cowperitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240577006,Gonococcal Littritis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240578001,Gonococcal Littré gland abscess (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240579009,Gonococcal paraurethral gland abscess (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240581006,Gonococcal female pelvic infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240582004,Gonococcal synovitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240583009,Cutaneous gonorrhea (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240584003,Gonococcal cellulitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240589008,Chlamydia trachomatis infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240591000,Neonatal chlamydial conjunctivitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240602008,Early lymphogranuloma venereum (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240603003,Late lymphogranuloma venereum (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,240604009,Latent lymphogranuloma venereum (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,24868007,Acute gonococcal cystitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,2523007,Salmonella pneumonia (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,2576002,Trachoma (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,266109000,Inclusion conjunctivitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,266138002,Gonococcal synovitis or tenosynovitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,268842008,Neonatal dacryocystitis or conjunctivitis caused by chlamydiae (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,27020006,Trachomatous follicular conjunctivitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,271567008,Whooping cough-like syndrome (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,272006008,Gonococcal arthritis dermatitis syndrome (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,272262003,Esthiomene (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,276288002,Recurrent salmonella septicemia (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,276681001,Neonatal chlamydial dacryocystitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,276683003,Neonatal inclusion body conjunctivitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,27681008,Chronic gonorrhea (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,27836007,Pertussis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,28438004,Gonococcal conjunctivitis neonatorum (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,28572009,Chronic gonorrhea of genitourinary tract (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,29864006,Acute gonococcal urethritis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,29976007,"Trachoma, initial stage (disorder)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,30168008,Acute gonococcal epididymo-orchitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,301990003,Gonococcal seminal vesiculitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,302229004,Salmonella food poisoning (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,302231008,Salmonella infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,307423008,Gonococcal pelvic peritonitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,31999004,Chronic gonococcal endometritis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,342381000119109,Gonococcal iritis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,35255008,"Gonorrhea in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,35526001,Chronic gonococcal epididymo-orchitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,35876006,Gonococcal infection of eye (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,367504009,Pelvic inflammatory disease with female sterility due to Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,3928002,Zika virus disease (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,397503006,Salmonella enterica subspecies arizonae infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,40149008,Gonococcal keratitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,402956009,Localized cutaneous gonococcal infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,402957000,Gonococcal bartholinitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,402958005,Gonococcal bacteremia-induced pustular vasculitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,402962004,Salmonella infection with skin involvement (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,402963009,Typhoid exanthem (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,406581000,Gonococcal infection of the central nervous system (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,408682005,Healthcare associated pertussis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,420764009,Salmonella infection associated with acquired immunodeficiency syndrome (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,420910002,Chlamydia trachomatis infection of anus and rectum (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,42338000,Salmonella gastroenteritis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,424580008,Post-tussive vomiting (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,426247003,Acute genitourinary Chlamydia trachomatis infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,42746002,Gonorrhea of rectum (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,428015005,Chlamydia trachomatis infection of genital structure (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,43025008,Paroxysmal cough (finding),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,44412000,Chronic gonococcal urethritis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,444834005,Abscess of urethral gland caused by Neisseria gonorrhoeae (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,446471004,Infection of epididymis caused by Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,446594000,Infection of pharynx caused by Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,446642005,Infection of anus caused by Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,446752000,Infection of peritoneum caused by Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,446902002,Infection of testis caused by Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,447353001,Infection of cervix caused by Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,447372001,Infection of rectum caused by Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,447386002,Infection of vulva caused by Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,447402003,Infection of vagina caused by Chlamydia trachomatis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,44743006,Gonococcal infection of joint (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,449083008,Sepsis caused by Salmonella (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,45312009,Pneumonia in typhoid fever (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,45377007,Acute gonococcal salpingitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,46699001,Gonococcal bursitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,47375003,Localized Salmonella infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,4834000,Typhoid fever (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,5085001,Gonococcemia (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,50970007,Acute gonorrhea of upper genitourinary tract (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,52812002,"Trachoma, active stage (disorder)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,53529004,Chronic gonococcal salpingitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,53664003,Gonococcal spondylitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,54825009,Acute gonorrhea of lower genitourinary tract (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,55555001,Trachomatous pannus (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,56009001,Inclusion conjunctivitis of the adult (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,59475000,Pneumonia in pertussis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,60335002,Gonococcal keratosis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,60537006,Whooping respiration (finding),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,60893000,Chronic gonococcal prostatitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,61048000,Gonococcal endocarditis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,65049003,Acute gonococcal seminal vesiculitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,65295003,Acute gonococcal endometritis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,6803002,Salmonella osteomyelitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,71299003,Salmonella arthritis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,713261005,Gingival disease caused by Neisseria gonorrhoeae (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,713342008,Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,714083007,Recurrent salmonella sepsis co-occurrent with human immunodeficiency virus infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,72225002,Urethral stricture due to gonococcal infection (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,74372003,Gonorrhea of pharynx (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,76802005,Chronic gonococcal cervicitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,77645007,Salmonella meningitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,80388004,Chronic gonorrhea of upper genitourinary tract (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,80604007,Acute gonococcal bartholinitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,88813005,Chronic gonococcal cystitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,90428001,Gonococcal pericarditis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,9091006,Gonococcal iridocyclitis (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,90974009,Salmonellosis (except human typhoid & paratyphoid) (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Diagnosis Problem,9241004,Gonococcal heart disease (disorder),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.627,20170321,7/1/17,lab-order-create
Organism_substance,1009003,Salmonella Oakland (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,10096007,Salmonella Leoben (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,10112007,Salmonella Alamo (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,10183008,Salmonella Pensacola (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,10248003,Salmonella Travis (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
